city,date,pm2.5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,pm_ratio
Ahmedabad,2015-07-10,55.27,0.0,11.55,0.12,11.66,,11.55,12.7,6.55,1.69,4.17,0.22,223.0,Poor,552.7
Ahmedabad,2015-07-11,149.03,0.0,11.49,0.16,11.65,,11.49,10.07,7.27,1.71,5.72,0.19,248.0,Poor,1490.3
Ahmedabad,2015-07-12,86.57,0.0,11.47,0.17,11.64,,11.47,11.09,6.53,1.57,3.85,0.09,300.0,Poor,865.6999999999999
Ahmedabad,2015-07-13,111.77,0.0,11.3,0.24,11.53,,11.3,7.73,4.67,1.72,4.52,0.16,232.0,Poor,1117.6999999999998
Ahmedabad,2015-07-14,151.4,0.0,10.8,0.36,11.16,,10.8,7.8,5.46,0.95,3.54,0.12,330.0,Very Poor,1514.0
Ahmedabad,2015-07-15,51.35,0.0,8.0,2.69,10.67,,8.0,10.0,5.76,1.54,4.32,0.35,223.0,Poor,513.5
Ahmedabad,2015-07-16,65.37,0.0,0.64,8.07,8.57,,0.64,16.31,8.02,1.63,4.34,0.28,105.0,Moderate,653.7
Ahmedabad,2015-07-17,56.28,0.0,0.6,8.02,8.51,,0.6,18.93,6.2,1.52,3.74,0.29,101.0,Moderate,562.8
Ahmedabad,2015-07-18,48.17,0.0,0.65,8.0,8.55,,0.65,18.99,7.97,1.23,4.74,0.12,93.0,Satisfactory,481.7
Ahmedabad,2015-07-19,33.56,0.0,0.72,7.89,8.56,,0.72,11.28,10.18,0.61,3.85,0.08,67.0,Satisfactory,335.6
Ahmedabad,2015-07-20,31.3,0.0,0.55,8.1,8.49,,0.55,10.29,7.44,0.52,2.31,0.06,60.0,Satisfactory,313.0
Ahmedabad,2015-07-21,48.12,0.0,0.67,7.9,8.43,,0.67,1.28,6.3,5.0,21.75,1.54,0.0,,481.19999999999993
Ahmedabad,2015-07-22,57.11,0.0,0.55,8.28,8.42,,0.55,14.58,2.6,2.81,14.53,1.87,90.0,Satisfactory,571.0999999999999
Ahmedabad,2015-07-23,34.72,0.0,0.1,9.73,7.88,,0.1,13.62,4.87,1.44,5.22,0.38,78.0,Satisfactory,347.2
Ahmedabad,2015-07-24,29.22,0.0,0.06,9.57,7.77,,0.06,13.58,5.08,1.37,3.65,0.32,48.0,Good,292.2
Ahmedabad,2015-07-25,29.79,0.0,0.14,8.64,7.97,,0.14,15.11,5.34,0.36,1.05,0.14,53.0,Satisfactory,297.9
Ahmedabad,2015-07-26,59.95,0.0,0.18,8.78,8.16,,0.18,11.52,2.79,0.52,1.23,0.22,91.0,Satisfactory,599.5
Ahmedabad,2015-07-27,19.2,0.0,1.52,9.45,9.74,,1.52,11.23,4.61,1.29,3.29,0.15,70.0,Satisfactory,191.99999999999997
Ahmedabad,2015-07-28,19.52,0.0,5.89,11.26,17.15,,5.89,11.56,4.4,0.58,1.44,0.07,157.0,Moderate,195.2
Ahmedabad,2015-07-29,35.16,0.0,5.75,10.89,16.64,,5.75,14.7,3.67,1.61,3.71,0.48,158.0,Moderate,351.59999999999997
Ahmedabad,2015-07-30,33.03,0.0,7.01,10.58,17.58,,7.01,12.95,3.53,1.65,3.96,0.37,169.0,Moderate,330.3
Ahmedabad,2015-07-31,40.95,0.0,6.92,10.47,17.39,,6.92,19.8,3.38,2.05,5.08,0.44,174.0,Moderate,409.5
Ahmedabad,2015-08-01,40.29,0.0,6.74,10.52,17.26,,6.74,8.27,3.57,1.85,4.34,0.39,173.0,Moderate,402.9
Ahmedabad,2015-08-02,41.16,0.0,6.91,10.51,17.42,,6.91,13.48,3.69,1.8,4.23,0.33,172.0,Moderate,411.59999999999997
Ahmedabad,2015-08-03,36.12,0.0,7.21,11.56,17.07,,7.21,13.62,6.08,1.67,2.85,0.11,190.0,Moderate,361.19999999999993
Ahmedabad,2015-08-04,28.51,0.0,6.69,20.52,27.21,,6.69,5.69,7.65,1.36,2.17,0.09,171.0,Moderate,285.1
Ahmedabad,2015-08-05,31.59,0.0,6.99,20.42,27.41,,6.99,9.23,7.9,0.72,2.29,0.12,168.0,Moderate,315.9
Ahmedabad,2015-08-06,42.56,0.0,7.17,20.4,27.57,,7.17,6.28,9.86,1.36,2.94,0.28,172.0,Moderate,425.6
Ahmedabad,2015-08-07,48.12,0.0,7.14,20.3,27.45,,7.14,6.77,12.78,1.22,3.39,0.26,173.0,Moderate,481.19999999999993
Ahmedabad,2015-08-08,37.09,0.0,7.22,20.21,27.42,,7.22,8.66,7.94,0.86,2.98,0.16,175.0,Moderate,370.90000000000003
Ahmedabad,2015-08-09,33.4,0.0,7.4,20.09,27.5,,7.4,9.95,8.39,0.8,2.13,0.07,179.0,Moderate,333.99999999999994
Ahmedabad,2015-08-10,38.64,0.0,7.35,20.21,27.55,,7.35,9.74,6.28,1.31,2.8,0.27,174.0,Moderate,386.4
Ahmedabad,2015-08-11,40.49,0.0,7.48,20.23,27.71,,7.48,8.92,21.51,1.17,3.0,0.11,176.0,Moderate,404.9
Ahmedabad,2015-08-12,41.37,0.0,7.47,20.2,27.68,,7.47,11.73,19.8,1.82,2.85,0.17,179.0,Moderate,413.69999999999993
Ahmedabad,2015-08-13,44.56,0.0,7.49,20.06,27.55,,7.49,11.23,22.77,1.38,3.36,0.44,175.0,Moderate,445.6
Ahmedabad,2015-08-14,65.68,0.0,7.57,19.94,27.51,,7.57,8.21,30.21,3.62,5.79,1.0,177.0,Moderate,656.8000000000001
Ahmedabad,2015-08-15,33.34,0.0,7.3,20.27,27.57,,7.3,6.41,32.95,0.0,0.0,0.02,175.0,Moderate,333.40000000000003
Ahmedabad,2015-08-16,39.17,0.0,7.35,20.24,27.58,,7.35,9.17,26.64,0.79,0.76,0.14,174.0,Moderate,391.7
Ahmedabad,2015-08-17,34.0,0.0,7.41,20.1,27.51,,7.41,9.64,17.17,1.21,1.8,0.15,179.0,Moderate,340.0
Ahmedabad,2015-08-18,36.38,0.0,7.31,20.14,27.45,,7.31,10.65,13.35,2.0,4.33,0.35,177.0,Moderate,363.8
Ahmedabad,2015-08-19,38.35,0.0,7.41,20.16,27.57,,7.41,9.33,18.59,1.63,3.74,0.35,180.0,Moderate,383.5
Ahmedabad,2015-08-20,38.5,0.0,12.38,19.67,30.02,,12.38,10.37,16.33,1.56,2.97,0.42,274.0,Poor,385.0
Ahmedabad,2015-08-21,39.61,0.0,17.31,14.84,32.15,,17.31,10.76,5.38,1.67,3.17,0.24,310.0,Very Poor,396.09999999999997
Ahmedabad,2015-08-22,61.79,0.0,17.24,14.82,32.06,,17.24,12.39,8.06,0.91,1.81,0.2,303.0,Very Poor,617.9
Ahmedabad,2015-08-23,43.22,0.0,17.17,14.82,31.99,,17.17,11.68,37.87,1.29,3.06,0.14,302.0,Very Poor,432.2
Ahmedabad,2015-08-24,33.41,0.0,17.12,14.86,31.98,,17.12,12.96,86.83,1.08,2.1,0.05,302.0,Very Poor,334.09999999999997
Ahmedabad,2015-08-25,36.9,0.0,17.08,14.85,31.93,,17.08,4.73,54.01,0.91,1.25,0.16,302.0,Very Poor,368.99999999999994
Ahmedabad,2015-08-26,36.36,0.0,17.11,14.79,31.9,,17.11,8.86,77.3,0.0,0.0,0.06,302.0,Very Poor,363.59999999999997
Ahmedabad,2015-08-27,32.64,0.0,17.01,14.84,31.85,,17.01,7.05,62.31,0.0,0.0,0.01,302.0,Very Poor,326.4
Ahmedabad,2015-08-28,38.23,0.0,17.07,14.89,31.96,,17.07,10.9,55.94,0.0,0.0,0.01,302.0,Very Poor,382.29999999999995
Ahmedabad,2015-08-29,39.86,0.0,16.98,14.83,31.81,,16.98,10.02,96.83,0.0,0.01,0.02,301.0,Very Poor,398.59999999999997
Ahmedabad,2015-08-30,72.74,0.0,17.04,14.84,31.88,,17.04,4.23,99.03,0.0,0.0,0.0,302.0,Very Poor,727.3999999999999
Ahmedabad,2015-08-31,43.2,0.0,17.05,14.86,31.91,,17.05,5.96,59.99,0.0,0.0,0.11,302.0,Very Poor,432.0
Ahmedabad,2015-09-01,63.2,0.0,17.03,14.82,31.85,,17.03,3.69,7.57,0.0,0.0,0.0,302.0,Very Poor,632.0
Ahmedabad,2015-09-02,64.73,0.0,17.01,14.82,31.83,,17.01,6.45,12.13,0.0,0.0,0.0,302.0,Very Poor,647.3
Ahmedabad,2015-09-03,65.28,0.0,17.04,14.85,31.89,,17.04,6.13,18.2,0.0,0.0,0.0,301.0,Very Poor,652.8
Ahmedabad,2015-09-04,67.86,0.0,16.97,14.87,31.84,,16.97,8.87,16.53,0.0,0.0,0.0,302.0,Very Poor,678.5999999999999
Ahmedabad,2015-09-05,52.4,0.0,16.97,14.81,31.78,,16.97,9.89,22.55,0.0,0.0,0.0,301.0,Very Poor,524.0
Ahmedabad,2015-09-06,33.33,0.0,16.95,14.89,31.84,,16.95,6.88,33.58,0.0,0.0,0.0,302.0,Very Poor,333.29999999999995
Ahmedabad,2015-09-07,29.52,0.0,16.94,14.88,31.82,,16.94,8.56,40.65,0.0,0.0,0.02,301.0,Very Poor,295.2
Ahmedabad,2015-09-08,15.53,0.0,17.0,14.85,31.85,,17.0,15.13,34.18,0.0,0.0,0.0,301.0,Very Poor,155.29999999999998
Ahmedabad,2015-09-09,57.51,0.0,16.31,50.9,67.22,,16.31,8.73,15.39,0.0,10.52,4.88,0.0,,575.0999999999999
Ahmedabad,2015-09-10,50.24,0.0,9.46,12.31,21.77,,9.46,11.63,13.61,0.0,3.42,0.29,226.0,Poor,502.4
Ahmedabad,2015-09-11,61.77,0.0,8.68,15.43,24.1,,8.68,8.1,18.69,0.0,4.83,0.38,276.0,Poor,617.7
Ahmedabad,2015-09-12,46.93,0.0,7.14,11.47,18.61,,7.14,7.92,19.03,0.0,3.08,0.12,209.0,Poor,469.29999999999995
Ahmedabad,2015-09-13,43.01,0.0,6.82,9.96,16.78,,6.82,11.58,20.59,0.0,2.5,0.13,179.0,Moderate,430.09999999999997
Ahmedabad,2015-09-14,42.06,0.0,8.43,11.35,19.78,,8.43,11.63,28.09,0.0,3.19,0.2,197.0,Moderate,420.6
Ahmedabad,2015-09-15,44.94,0.0,7.14,10.94,18.07,,7.14,5.85,59.38,0.0,2.21,0.24,229.0,Poor,449.4
Ahmedabad,2015-09-16,29.58,0.0,6.61,9.94,16.55,,6.61,8.82,42.9,0.0,1.87,0.13,170.0,Moderate,295.79999999999995
Ahmedabad,2015-09-17,32.15,0.0,6.5,9.7,16.2,,6.5,9.2,39.02,0.0,2.73,0.19,164.0,Moderate,321.49999999999994
Ahmedabad,2015-09-18,36.33,0.0,7.68,12.88,20.56,,7.68,8.28,43.35,0.0,4.29,0.36,195.0,Moderate,363.29999999999995
Ahmedabad,2015-09-19,24.46,0.0,8.45,10.99,19.44,,8.45,12.59,44.55,0.0,2.52,0.17,220.0,Poor,244.6
Ahmedabad,2015-09-20,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-09-21,27.08,0.0,9.95,12.25,22.19,,9.95,9.51,12.46,0.0,4.77,0.32,0.0,,270.79999999999995
Ahmedabad,2015-09-22,59.29,0.0,9.21,9.68,18.89,,9.21,5.98,7.69,0.0,3.24,0.19,217.0,Poor,592.9
Ahmedabad,2015-09-23,65.32,0.0,10.61,9.62,20.23,,10.61,3.69,4.74,0.0,3.63,0.24,254.0,Poor,653.1999999999999
Ahmedabad,2015-09-24,47.39,0.0,9.26,10.48,19.74,,9.26,7.72,7.71,0.0,3.41,0.21,241.0,Poor,473.9
Ahmedabad,2015-09-25,43.88,0.0,8.69,19.75,28.44,,8.69,4.83,11.53,0.0,3.24,0.16,244.0,Poor,438.8
Ahmedabad,2015-09-26,28.35,0.0,9.05,13.62,22.68,,9.05,7.47,15.95,0.0,3.26,0.21,243.0,Poor,283.5
Ahmedabad,2015-09-27,3.59,0.0,11.26,14.17,25.44,,11.26,9.6,20.38,0.0,4.02,0.46,244.0,Poor,35.9
Ahmedabad,2015-09-28,3.04,0.0,16.31,21.5,37.81,,16.31,13.73,30.05,0.02,9.33,0.81,327.0,Very Poor,30.4
Ahmedabad,2015-09-29,19.14,0.0,10.33,30.6,40.93,,10.33,10.96,29.36,0.0,8.36,1.0,390.0,Very Poor,191.4
Ahmedabad,2015-09-30,69.12,0.0,8.85,32.41,41.26,,8.85,15.63,28.45,0.0,7.16,0.73,231.0,Poor,691.2
Ahmedabad,2015-10-01,76.41,0.0,17.96,34.7,52.67,,17.96,15.44,31.49,0.0,7.51,1.15,396.0,Very Poor,764.0999999999999
Ahmedabad,2015-10-02,102.49,0.0,33.31,37.85,71.17,,33.31,27.32,24.85,19.81,51.29,15.05,731.0,Severe,1024.8999999999999
Ahmedabad,2015-10-03,127.94,0.0,11.14,28.38,39.52,,11.14,25.59,15.17,8.14,29.23,3.24,466.0,Severe,1279.3999999999999
Ahmedabad,2015-10-04,87.18,0.0,7.83,21.51,29.34,,7.83,6.98,23.17,5.59,17.26,2.28,230.0,Poor,871.8000000000001
Ahmedabad,2015-10-05,99.73,0.0,20.16,30.23,50.39,,20.16,32.74,20.91,8.58,27.22,4.15,309.0,Very Poor,997.3
Ahmedabad,2015-10-06,84.15,0.0,15.83,32.1,47.93,,15.83,19.37,23.12,8.34,23.83,4.0,519.0,Severe,841.5
Ahmedabad,2015-10-07,92.12,0.0,18.21,32.5,50.71,,18.21,31.75,29.97,6.26,26.4,4.3,397.0,Very Poor,921.2
Ahmedabad,2015-10-08,94.02,0.0,27.14,36.97,64.11,,27.14,24.88,23.51,10.85,41.2,6.14,517.0,Severe,940.1999999999999
Ahmedabad,2015-10-09,150.27,0.0,15.9,34.86,50.77,,15.9,26.35,31.96,9.13,37.83,5.06,653.0,Severe,1502.7
Ahmedabad,2015-10-10,118.91,0.0,5.42,29.22,34.64,,5.42,79.47,24.89,6.23,12.93,1.74,355.0,Very Poor,1189.1
Ahmedabad,2015-10-11,91.41,0.0,5.19,23.45,28.63,,5.19,25.44,6.25,0.69,1.25,0.05,227.0,Poor,914.0999999999999
Ahmedabad,2015-10-12,95.9,0.0,10.38,33.63,44.01,,10.38,30.06,27.34,3.24,11.06,1.76,316.0,Very Poor,959.0
Ahmedabad,2015-10-13,137.87,0.0,20.2,32.98,53.18,,20.2,21.89,17.41,12.76,39.39,12.08,536.0,Severe,1378.7
Ahmedabad,2015-10-14,90.71,0.0,18.12,25.73,43.85,,18.12,17.89,26.02,7.32,43.71,6.04,370.0,Very Poor,907.0999999999999
Ahmedabad,2015-10-15,108.68,0.0,17.03,32.87,49.9,,17.03,22.59,19.56,12.47,51.84,7.46,551.0,Severe,1086.8
Ahmedabad,2015-10-16,98.79,0.0,17.72,31.2,48.92,,17.72,26.09,30.19,8.22,41.58,5.48,393.0,Very Poor,987.9
Ahmedabad,2015-10-17,145.75,0.0,20.61,34.71,55.33,,20.61,24.66,95.94,20.08,51.51,7.31,671.0,Severe,1457.5
Ahmedabad,2015-10-18,179.43,0.0,52.33,39.42,91.75,,52.33,39.15,112.01,31.75,102.65,14.97,969.0,Severe,1794.3
Ahmedabad,2015-10-19,170.52,0.0,15.49,35.22,48.6,,15.49,34.03,53.98,10.76,31.62,4.83,471.0,Severe,1705.2
Ahmedabad,2015-10-20,203.4,0.0,23.03,36.63,59.66,,23.03,94.3,5.36,0.0,0.0,0.0,529.0,Severe,2034.0
Ahmedabad,2015-10-21,92.71,0.0,12.92,30.65,43.57,,12.92,42.08,72.86,13.33,17.97,5.17,0.0,,927.0999999999999
Ahmedabad,2015-10-22,64.66,0.0,4.79,23.83,28.61,,4.79,34.4,24.76,6.24,12.04,2.24,213.0,Poor,646.5999999999999
Ahmedabad,2015-10-23,78.14,0.0,10.58,28.93,39.51,,10.58,44.91,35.56,4.72,8.87,2.28,297.0,Poor,781.4
Ahmedabad,2015-10-24,100.17,0.0,32.27,34.16,66.43,,32.27,27.73,23.95,7.62,12.85,5.15,605.0,Severe,1001.6999999999999
Ahmedabad,2015-10-25,147.35,0.0,34.64,39.1,73.74,,34.64,46.09,26.43,5.8,5.08,10.16,691.0,Severe,1473.4999999999998
Ahmedabad,2015-10-26,206.89,0.0,145.32,55.67,201.0,,145.32,20.47,38.0,1.69,3.45,36.0,971.0,Severe,2068.8999999999996
Ahmedabad,2015-10-27,114.84,0.0,38.09,40.31,78.39,,38.09,22.94,30.19,26.0,72.61,10.84,0.0,,1148.3999999999999
Ahmedabad,2015-10-28,89.64,0.0,5.42,25.75,31.18,,5.42,44.92,43.04,6.48,17.42,2.14,270.0,Poor,896.4
Ahmedabad,2015-10-29,51.72,0.0,1.89,21.15,23.04,,1.89,37.31,66.58,3.96,11.1,0.75,188.0,Moderate,517.1999999999999
Ahmedabad,2015-10-30,54.59,0.0,2.31,18.33,20.64,,2.31,19.08,42.43,3.47,10.25,1.12,114.0,Moderate,545.9
Ahmedabad,2015-10-31,46.5,0.0,1.22,12.1,13.32,,1.22,13.73,61.56,1.9,4.5,0.22,143.0,Moderate,465.0
Ahmedabad,2015-11-01,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-02,122.54,0.0,75.42,44.2,119.62,,75.42,13.78,60.66,73.38,105.07,17.55,0.0,,1225.4
Ahmedabad,2015-11-03,147.18,0.0,33.06,36.87,69.93,,33.06,21.24,131.12,25.83,60.82,9.26,557.0,Severe,1471.8
Ahmedabad,2015-11-04,214.67,0.0,57.37,42.21,99.57,,57.37,22.18,,41.22,93.71,13.41,0.0,,2146.7
Ahmedabad,2015-11-05,207.13,0.0,28.41,35.31,60.37,,28.41,50.33,,28.86,55.93,8.74,536.0,Severe,2071.2999999999997
Ahmedabad,2015-11-06,191.01,0.0,39.61,50.11,89.72,,39.61,40.78,27.9,17.39,60.02,11.13,354.0,Very Poor,1910.1
Ahmedabad,2015-11-07,192.35,0.0,9.39,29.04,38.43,,9.39,29.18,33.21,22.88,52.49,10.86,381.0,Very Poor,1923.4999999999998
Ahmedabad,2015-11-08,127.64,0.0,6.74,31.91,38.64,,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Very Poor,1276.3999999999999
Ahmedabad,2015-11-09,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-10,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-11,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-12,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-13,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-14,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-15,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-16,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-17,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-18,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-19,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-20,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-21,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-22,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-23,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-24,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-25,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-26,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-27,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-28,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-29,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-11-30,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-01,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-02,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-03,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-04,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-05,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-06,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-07,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-08,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-09,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-10,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-11,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-12,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-13,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-14,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-15,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-16,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-17,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-18,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-19,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-20,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-21,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-22,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-23,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-24,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-25,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-26,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-27,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-28,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-29,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-30,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2015-12-31,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-01,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-02,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-03,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-04,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-05,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-06,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-07,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-08,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-09,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-10,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-11,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-12,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-13,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-14,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-15,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-16,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-17,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-18,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-19,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-20,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-21,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-22,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-23,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-24,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-25,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-26,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-27,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-28,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-29,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-30,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-01-31,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-01,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-02,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-03,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-04,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-05,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-06,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-07,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-08,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-09,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-10,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-11,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-12,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-13,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-14,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-15,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-16,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-17,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-18,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-19,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-20,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-21,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-22,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-23,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-24,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-25,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-26,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-27,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-28,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-02-29,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-03-01,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-03-02,0.0,0.0,,,,,,,,,,,0.0,,0.0
Ahmedabad,2016-03-03,0.0,0.0,,,,,,,,,,,0.0,,0.0
